index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
139,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,-0.45,0.705
140,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,0.45,0.705
141,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,-0.25,0.805
142,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,0.25,0.805
143,RADM,A01.stl,E-玻璃纤维,+z,367,1.15,-0.75,-0.295
144,RADM,A01.stl,E-玻璃纤维,+z,367,1.15,0.75,-0.295
145,RADM,A01.stl,E-玻璃纤维,+z,367,1.15,-0.75,0.405
146,RADM,A01.stl,E-玻璃纤维,+z,367,1.15,0.75,0.405
147,RADM,A01.stl,E-玻璃纤维,+z,367,1.15,0.35,0.805
148,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.25,-0.795
149,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,0.25,-0.795
150,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.45,-0.695
151,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,0.45,-0.695
152,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.55,-0.595
153,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,0.55,-0.595
154,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.6499999999999999,-0.495
155,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,0.6499999999999999,-0.495
156,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.6499999999999999,0.605
157,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,0.6499999999999999,0.605
158,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.55,0.705
159,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,0.55,0.705
160,RADM,A01.stl,E-玻璃纤维,+z,367,1.2000000000000002,-0.35,0.805
161,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,-0.8500000000000001,-0.095
162,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,0.8500000000000001,-0.095
163,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,-0.8500000000000001,0.20500000000000002
164,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,0.8500000000000001,0.20500000000000002
165,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,-0.75,0.505
166,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,0.75,0.505
167,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,-0.45,0.805
168,RADM,A01.stl,E-玻璃纤维,+z,367,1.25,0.45,0.805
169,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,0.0,-0.895
