index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
151,RADM,A01.stl,E-玻璃纤维,+x,118,0.43500000000000005,-0.35,-0.25
152,RADM,A01.stl,E-玻璃纤维,+x,176,0.43500000000000005,0.35,-0.25
153,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,-0.45,0.0
154,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,0.45,0.0
155,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,-0.35,0.25
156,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,0.35,0.25
157,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,-0.25,0.35
158,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,0.25,0.35
159,RADM,A01.stl,E-玻璃纤维,+x,412,0.43500000000000005,0.0,0.45
160,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,0.45,-0.2
161,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,-0.45,0.2
162,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,0.45,0.2
163,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,-0.35,0.35
164,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,0.35,0.35
165,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,-0.25,0.45
166,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,0.25,0.45
167,RADM,A01.stl,E-玻璃纤维,+x,412,0.535,0.0,0.55
168,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,0.45,-0.35
169,RADM,A01.stl,E-玻璃纤维,+x,176,0.635,-0.55,0.0
170,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,0.55,0.0
171,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,-0.45,0.35
172,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,0.45,0.35
173,RADM,A01.stl,E-玻璃纤维,+x,294,0.635,-0.35,0.45
174,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,0.35,0.45
175,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,-0.2,0.55
176,RADM,A01.stl,E-玻璃纤维,+x,412,0.635,0.2,0.55
177,RADM,A01.stl,E-玻璃纤维,+x,176,0.735,-0.55,-0.25
178,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,0.55,-0.25
179,RADM,A01.stl,E-玻璃纤维,+x,294,0.735,-0.55,0.25
180,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,-0.55,0.35000000000000003
181,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,0.55,0.30000000000000004
182,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,-0.45,0.45
183,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,0.45,0.45
184,RADM,A01.stl,E-玻璃纤维,+x,294,0.735,-0.35,0.55
185,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,0.35,0.55
186,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,-0.15000000000000002,0.6499999999999999
187,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,0.15000000000000002,0.6499999999999999
188,RADM,A01.stl,E-玻璃纤维,+x,412,0.735,0.0,0.75
189,RADM,A01.stl,E-玻璃纤维,+x,176,0.8350000000000001,0.45,-0.45
190,RADM,A01.stl,E-玻璃纤维,+x,294,0.8350000000000001,-0.6499999999999999,-0.15000000000000002
191,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,-0.6499999999999999,0.09999999999999999
192,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,0.6499999999999999,0.04999999999999999
193,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,-0.55,0.45
194,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,0.55,0.45
195,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,-0.45,0.55
196,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,0.45,0.55
197,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,-0.25,0.6499999999999999
198,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,0.25,0.6499999999999999
199,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,-0.15000000000000002,0.75
200,RADM,A01.stl,E-玻璃纤维,+x,412,0.8350000000000001,0.15000000000000002,0.75
201,RADM,A01.stl,E-玻璃纤维,+x,176,0.935,0.45,-0.55
202,RADM,A01.stl,E-玻璃纤维,+x,176,0.935,-0.6499999999999999,-0.25
203,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,0.6499999999999999,-0.25
204,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,-0.6499999999999999,0.35
205,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,0.6499999999999999,0.35
206,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,-0.35,0.6499999999999999
207,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,0.35,0.6499999999999999
208,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,-0.15000000000000002,0.8500000000000001
209,RADM,A01.stl,E-玻璃纤维,+x,412,0.935,0.15000000000000002,0.8500000000000001
210,RADM,A01.stl,E-玻璃纤维,+x,176,1.035,-0.6499999999999999,-0.35
211,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,0.6499999999999999,-0.35
212,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,-0.75,0.04999999999999999
213,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,0.75,0.04999999999999999
214,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,-0.6499999999999999,0.45
215,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,0.6499999999999999,0.45
216,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,-0.55,0.55
217,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,0.55,0.55
218,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,-0.45,0.6499999999999999
219,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,0.45,0.6499999999999999
220,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,-0.25,0.75
221,RADM,A01.stl,E-玻璃纤维,+x,412,1.035,0.25,0.75
222,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,-0.75,-0.25
223,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,0.75,-0.25
224,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,-0.75,0.35
225,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,0.75,0.35
226,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,-0.6499999999999999,0.55
227,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,0.6499999999999999,0.55
228,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,-0.55,0.6499999999999999
229,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,0.55,0.6499999999999999
230,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,-0.35,0.75
231,RADM,A01.stl,E-玻璃纤维,+x,412,1.135,0.35,0.75
232,RADM,A01.stl,E-玻璃纤维,+x,176,1.2349999999999999,-0.8500000000000001,-0.0625
233,RADM,A01.stl,E-玻璃纤维,+x,294,1.2349999999999999,-0.8500000000000001,0.012500000000000011
234,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,-0.8500000000000001,0.125
235,RADM,A01.stl,E-玻璃纤维,+x,176,1.2349999999999999,0.8500000000000001,-0.0625
236,RADM,A01.stl,E-玻璃纤维,+x,294,1.2349999999999999,0.8500000000000001,0.012500000000000011
237,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,0.8500000000000001,0.125
238,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,-0.75,0.45
239,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,0.75,0.45
240,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,-0.45,0.75
241,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,0.45,0.75
242,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,-0.25,0.8500000000000001
243,RADM,A01.stl,E-玻璃纤维,+x,412,1.2349999999999999,0.30000000000000004,0.8500000000000001
244,RADM,A01.stl,E-玻璃纤维,+x,176,1.335,-0.8500000000000001,0.30000000000000004
245,RADM,A01.stl,E-玻璃纤维,+x,176,1.335,0.8500000000000001,0.30000000000000004
246,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,-0.75,0.55
247,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,0.75,0.55
248,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,-0.6499999999999999,0.6499999999999999
249,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,0.6499999999999999,0.6499999999999999
250,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,-0.55,0.75
251,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,0.55,0.75
252,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,-0.4,0.8500000000000001
253,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,0.45,0.8500000000000001
254,RADM,A01.stl,E-玻璃纤维,+x,412,1.335,0.0,0.95
255,AL2024,A02.stl,铝合金2024,+z,353,1.45,-0.8500000000000001,0.535
256,AL2024,A02.stl,铝合金2024,+z,353,1.45,0.8500000000000001,0.535
257,AL2024,A02.stl,铝合金2024,+z,353,1.45,-0.55,0.8350000000000001
258,AL2024,A02.stl,铝合金2024,+z,706,1.45,0.55,0.8350000000000001
259,AL2024,A02.stl,铝合金2024,+z,706,1.45,-0.45,0.935
260,AL2024,A02.stl,铝合金2024,+z,353,1.45,-0.35,0.935
261,AL2024,A02.stl,铝合金2024,+z,706,1.45,0.4,0.935
262,AL2024,A02.stl,铝合金2024,+z,706,1.4666666666666668,-0.75,0.735
263,AL2024,A02.stl,铝合金2024,+z,353,1.5666666666666669,-0.75,0.735
264,AL2024,A02.stl,铝合金2024,+z,1471,1.4666666666666668,0.75,0.735
265,AL2024,A02.stl,铝合金2024,+z,706,1.5666666666666669,0.75,0.735
266,AL2024,A02.stl,铝合金2024,+z,1471,1.4333333333333331,-0.6499999999999999,0.8350000000000001
267,AL2024,A02.stl,铝合金2024,+z,706,1.5,-0.6499999999999999,0.8350000000000001
268,AL2024,A02.stl,铝合金2024,+z,353,1.5666666666666669,-0.6499999999999999,0.8350000000000001
269,AL2024,A02.stl,铝合金2024,+z,1471,1.4333333333333331,0.6499999999999999,0.8350000000000001
270,AL2024,A02.stl,铝合金2024,+z,706,1.5,0.6499999999999999,0.8350000000000001
271,AL2024,A02.stl,铝合金2024,+z,353,1.5666666666666669,0.6499999999999999,0.8350000000000001
272,AL2024,A02.stl,铝合金2024,+z,1471,1.4333333333333331,0.0,1.035
273,AL2024,A02.stl,铝合金2024,+z,1471,1.5,-0.15,1.035
274,AL2024,A02.stl,铝合金2024,+z,706,1.5,0.04999999999999999,1.035
275,AL2024,A02.stl,铝合金2024,+z,1471,1.5,0.19999999999999998,1.035
276,AL2024,A02.stl,铝合金2024,+z,706,1.5666666666666669,-0.15,1.035
277,AL2024,A02.stl,铝合金2024,+z,353,1.5666666666666669,0.04999999999999999,1.035
278,AL2024,A02.stl,铝合金2024,+z,706,1.5666666666666669,0.19999999999999998,1.035
279,AL2024,A02.stl,铝合金2024,+z,353,1.55,-0.8500000000000001,0.635
280,AL2024,A02.stl,铝合金2024,+z,353,1.55,0.8500000000000001,0.635
281,AL2024,A02.stl,铝合金2024,+z,706,1.55,-0.55,0.935
282,AL2024,A02.stl,铝合金2024,+z,353,1.65,-0.55,0.935
283,AL2024,A02.stl,铝合金2024,+z,1471,1.55,0.55,0.935
284,AL2024,A02.stl,铝合金2024,+z,706,1.65,0.55,0.935
285,AL2024,A02.stl,铝合金2024,+z,1118,1.55,-0.35,1.035
286,AL2024,A02.stl,铝合金2024,+z,647,1.65,-0.35,1.035
287,AL2024,A02.stl,铝合金2024,+z,1471,1.55,0.35,1.035
288,AL2024,A02.stl,铝合金2024,+z,1353,1.65,0.35,1.035
