index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
387,RADM,A01.stl,E-玻璃纤维,-x,1749,0.065,-0.15000000000000002,0.0
388,RADM,A01.stl,E-玻璃纤维,-x,1749,0.065,0.15000000000000002,0.0
389,RADM,A01.stl,E-玻璃纤维,-x,1749,0.065,0.0,0.25
390,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,0.0,-0.35
391,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,-0.15000000000000002,-0.25
392,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,0.15000000000000002,-0.25
393,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,-0.25,0.0
394,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,0.25,0.0
395,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,-0.15000000000000002,0.25
396,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,0.15000000000000002,0.25
397,RADM,A01.stl,E-玻璃纤维,-x,1749,0.165,0.0,0.35
398,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,-0.15000000000000002,-0.35
399,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,0.15000000000000002,-0.35
400,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,-0.25,-0.25
401,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,0.25,-0.25
402,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,-0.35,-0.15000000000000002
403,RADM,A01.stl,E-玻璃纤维,-x,1329,0.265,-0.35,-0.05
404,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,-0.35,0.05000000000000002
405,RADM,A01.stl,E-玻璃纤维,-x,1329,0.265,-0.35,0.15000000000000002
406,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,0.35,0.0
407,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,-0.25,0.25
408,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,0.25,0.25
409,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,-0.15000000000000002,0.35
410,RADM,A01.stl,E-玻璃纤维,-x,1749,0.265,0.15000000000000002,0.35
411,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.0,-0.45
412,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,-0.25,-0.35
413,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.25,-0.35
414,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,-0.35,-0.25
415,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.35,-0.25
416,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,-0.45,0.0
417,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.45,0.0
418,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,-0.35,0.25
419,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.35,0.25
420,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,-0.25,0.35
421,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.25,0.35
422,RADM,A01.stl,E-玻璃纤维,-x,1749,0.365,0.0,0.45
423,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,-0.25,-0.45
424,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.25,-0.45
425,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,-0.35,-0.35
426,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.35,-0.35
427,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,-0.45,-0.2
428,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.45,-0.2
429,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,-0.45,0.2
430,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.45,0.2
431,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,-0.35,0.35
432,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.35,0.35
433,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,-0.25,0.45
434,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.25,0.45
435,RADM,A01.stl,E-玻璃纤维,-x,1749,0.46499999999999997,0.0,0.55
436,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.0,-0.55
437,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,-0.35,-0.45
438,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.35,-0.45
439,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,-0.45,-0.35
440,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.45,-0.35
441,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,-0.55,0.0
442,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.55,0.0
443,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,-0.45,0.35
444,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.45,0.35
445,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,-0.35,0.45
446,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.35,0.45
447,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,-0.2,0.55
448,RADM,A01.stl,E-玻璃纤维,-x,1749,0.565,0.2,0.55
449,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.0,-0.6499999999999999
450,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,-0.25,-0.55
451,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.25,-0.55
452,RADM,A01.stl,E-玻璃纤维,-x,840,0.6649999999999999,-0.55,-0.25
453,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.55,-0.25
454,RADM,A01.stl,E-玻璃纤维,-x,840,0.6649999999999999,-0.55,0.25
455,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,-0.55,0.35000000000000003
456,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.55,0.30000000000000004
457,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,-0.45,0.45
458,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.45,0.45
459,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,-0.35,0.55
460,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.35,0.55
461,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,-0.15000000000000002,0.6499999999999999
462,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.15000000000000002,0.6499999999999999
463,RADM,A01.stl,E-玻璃纤维,-x,1749,0.6649999999999999,0.0,0.75
464,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.15000000000000002,-0.6499999999999999
465,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.15000000000000002,-0.6499999999999999
466,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.35,-0.55
467,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.35,-0.55
468,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.45,-0.45
469,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.45,-0.45
470,RADM,A01.stl,E-玻璃纤维,-x,840,0.765,-0.55,-0.35
471,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.55,-0.35
472,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.6499999999999999,0.04999999999999999
473,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.6499999999999999,0.04999999999999999
474,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.55,0.45
475,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.55,0.45
476,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.45,0.55
477,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.45,0.55
478,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.25,0.6499999999999999
479,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.25,0.6499999999999999
480,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,-0.15000000000000002,0.75
481,RADM,A01.stl,E-玻璃纤维,-x,1749,0.765,0.15000000000000002,0.75
482,RADM,A01.stl,E-玻璃纤维,-x,1749,0.865,-0.25,-0.6499999999999999
483,RADM,A01.stl,E-玻璃纤维,-x,1749,0.865,0.25,-0.6499999999999999
